account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency,transaction_date,year,month,month_name,day,weekday,transaction_direction,transaction_category,net_amount
ACC09232,Jason Jones,Recurring Deposit,Phoenix,Credit,6734.78,11821.21,USD,2022-07-04,2022,7,July,4,Monday,Inflow,Food,3367.39
ACC09233,Kayla Weeks,Fixed Deposit,Los Angeles,Debit,1660.52,71798.78,JPY,2022-02-14,2022,2,February,14,Monday,Outflow,Shopping,-1660.52
ACC09234,Steven Lopez,Savings,Phoenix,Debit,5398.33,63017.49,GBP,2023-09-26,2023,9,September,26,Tuesday,Outflow,Shopping,-5398.33
ACC09235,Jacob Fuller,Recurring Deposit,Phoenix,Debit,1353.39,93976.85,GBP,2024-03-07,2024,3,March,7,Thursday,Outflow,Shopping,-1353.39
ACC09236,Patricia Pollard,Fixed Deposit,Phoenix,Debit,2377.64,23717.97,JPY,2022-12-08,2022,12,December,8,Thursday,Outflow,Food,-2377.64
ACC09237,Katie Trevino,Savings,Phoenix,Credit,4222.62,36494.64,USD,2024-02-12,2024,2,February,12,Monday,Inflow,Transfer,4222.62
ACC09238,James Miles,Current,San Diego,Credit,4376.93,39998.43,JPY,2022-11-26,2022,11,November,26,Saturday,Inflow,Bills,3366.87
ACC09239,Glen Lambert,Current,Los Angeles,Debit,3495.41,84109.1,INR,2023-09-25,2023,9,September,25,Monday,Outflow,Bills,-3495.41
ACC09240,Nathan Collins,Savings,San Diego,Debit,1218.34,18413.62,GBP,2022-06-02,2022,6,June,2,Thursday,Outflow,Bills,-1218.34
ACC09241,Benjamin Clark,Current,San Diego,Credit,2955.57,83830.96,GBP,2023-01-20,2023,1,January,20,Friday,Inflow,Shopping,2955.57
ACC09242,Jeffrey Becker,Fixed Deposit,Phoenix,Debit,6452.11,69774.26,JPY,2023-12-15,2023,12,December,15,Friday,Outflow,Salary,-6452.11
ACC09243,Jared Burnett,Current,Phoenix,Debit,6765.73,395.64,EUR,2023-11-11,2023,11,November,11,Saturday,Outflow,Transfer,-5204.41
ACC09244,Duane Smith,Fixed Deposit,Phoenix,Debit,2592.35,4632.16,INR,2022-04-27,2022,4,April,27,Wednesday,Outflow,Food,-2592.35
ACC09245,Brittany Abbott,Savings,Phoenix,Debit,3322.12,41010.49,GBP,2023-12-22,2023,12,December,22,Friday,Outflow,Food,-3322.12
ACC09246,Robert Hunt,Savings,Phoenix,Debit,3812.48,5590.03,JPY,2024-01-12,2024,1,January,12,Friday,Outflow,Bills,-3812.48
ACC09247,Emma Montes,Savings,Houston,Debit,7626.99,73773.13,INR,2024-08-01,2024,8,August,1,Thursday,Outflow,Food,-7626.99
ACC09248,Julie Lam,Current,San Diego,Debit,2266.53,85108.66,USD,2022-04-25,2022,4,April,25,Monday,Outflow,Transfer,-2266.53
ACC09249,Richard Taylor,Savings,Chicago,Credit,5147.98,87330.49,USD,2022-03-14,2022,3,March,14,Monday,Inflow,Bills,5147.98
ACC09250,Amanda Villarreal,Savings,Phoenix,Credit,4369.34,28785.39,USD,2024-04-28,2024,4,April,28,Sunday,Inflow,Shopping,3361.03
ACC09251,Amy Hamilton,Current,Houston,Credit,6440.78,55180.13,USD,2024-04-25,2024,4,April,25,Thursday,Inflow,Shopping,6440.78
ACC09252,Sandra Morales,Recurring Deposit,Phoenix,Debit,6891.12,6147.5,GBP,2022-04-21,2022,4,April,21,Thursday,Outflow,Bills,-6891.12
ACC09253,William Nelson,Current,Houston,Credit,3523.43,33446.38,JPY,2024-05-08,2024,5,May,8,Wednesday,Inflow,Food,3523.43
ACC09254,Paul Woodward,Fixed Deposit,San Diego,Credit,1977.08,55946.53,GBP,2024-10-18,2024,10,October,18,Friday,Inflow,Transfer,1977.08
ACC09255,Barbara Morgan,Recurring Deposit,Los Angeles,Debit,6310.72,86085.87,EUR,2023-03-20,2023,3,March,20,Monday,Outflow,Food,-6310.72
ACC09256,Kristin Kelly,Current,Phoenix,Credit,3267.48,47519.97,JPY,2024-11-28,2024,11,November,28,Thursday,Inflow,Transfer,3267.48
ACC09257,Harry Myers,Current,Phoenix,Credit,1303.56,27346.04,GBP,2022-07-31,2022,7,July,31,Sunday,Inflow,Food,1002.74
ACC09258,Michael Hoffman,Recurring Deposit,Phoenix,Credit,766.98,33641.7,USD,2023-11-24,2023,11,November,24,Friday,Inflow,Bills,766.98
ACC09259,Carla Adams,Current,Phoenix,Debit,3279.46,39540.63,INR,2024-01-23,2024,1,January,23,Tuesday,Outflow,Food,-3279.46
ACC09260,Joseph Reyes,Fixed Deposit,Philadelphia,Credit,351.86,6968.1,JPY,2022-12-05,2022,12,December,5,Monday,Inflow,Shopping,175.93
ACC09261,Susan Campbell,Fixed Deposit,Phoenix,Debit,2166.45,89041.69,JPY,2023-07-18,2023,7,July,18,Tuesday,Outflow,Bills,-2166.45
ACC09262,Jaime Fritz,Savings,Los Angeles,Debit,8599.27,54399.33,GBP,2023-10-14,2023,10,October,14,Saturday,Outflow,Food,-6614.82
ACC09263,Emily Kirby,Fixed Deposit,Philadelphia,Debit,9686.43,37142.02,GBP,2024-04-13,2024,4,April,13,Saturday,Outflow,Shopping,-7451.1
ACC09264,Stephanie Harrison,Current,Phoenix,Debit,6617.7,42118.47,JPY,2023-06-07,2023,6,June,7,Wednesday,Outflow,Shopping,-6617.7
ACC09265,Ryan Gates,Recurring Deposit,Chicago,Debit,3329.96,1696.01,EUR,2023-07-27,2023,7,July,27,Thursday,Outflow,Shopping,-3329.96
ACC09266,Heather Smith,Recurring Deposit,Chicago,Credit,1580.47,35992.95,GBP,2022-10-11,2022,10,October,11,Tuesday,Inflow,Shopping,1580.47
ACC09267,Michaela Norman,Savings,Philadelphia,Credit,14183.02,14774.84,GBP,2023-04-05,2023,4,April,5,Wednesday,Inflow,Salary,7091.51
ACC09268,Michael Daniels,Fixed Deposit,Phoenix,Credit,7427.98,51571.69,GBP,2023-01-05,2023,1,January,5,Thursday,Inflow,Food,3713.99
ACC09269,Adam White,Fixed Deposit,Phoenix,Credit,1258.57,4196.43,GBP,2023-06-11,2023,6,June,11,Sunday,Inflow,Food,968.13
ACC09270,Joshua Davis,Current,Chicago,Credit,3473.43,49589.5,EUR,2023-02-20,2023,2,February,20,Monday,Inflow,Shopping,3473.43
ACC09271,Maurice Cardenas,Recurring Deposit,Phoenix,Credit,6357.68,75572.88,INR,2022-10-24,2022,10,October,24,Monday,Inflow,Transfer,6357.68
ACC09272,Jennifer Allen,Savings,Phoenix,Debit,491.01,94012.6,EUR,2024-06-23,2024,6,June,23,Sunday,Outflow,Transfer,-377.7
ACC09273,Hannah Robinson,Savings,Phoenix,Debit,2870.59,52988.18,USD,2023-05-25,2023,5,May,25,Thursday,Outflow,Bills,-2870.59
ACC09274,Jonathan Thompson,Recurring Deposit,Phoenix,Debit,8060.09,3806.78,INR,2023-10-09,2023,10,October,9,Monday,Outflow,Transfer,-8060.09
ACC09275,Ashley Jones,Fixed Deposit,Los Angeles,Debit,3315.9,6633.53,USD,2024-12-03,2024,12,December,3,Tuesday,Outflow,Salary,-3315.9
ACC09276,Mark Davis,Savings,Los Angeles,Credit,1227.51,21972.14,GBP,2024-02-13,2024,2,February,13,Tuesday,Inflow,Food,1227.51
ACC09277,Ashley Wilson MD,Savings,Phoenix,Credit,7646.02,25435.52,GBP,2024-06-30,2024,6,June,30,Sunday,Inflow,Food,5881.55
ACC09278,Katie Jackson,Fixed Deposit,Phoenix,Debit,4825.18,12048.22,INR,2023-04-03,2023,4,April,3,Monday,Outflow,Shopping,-4825.18
ACC09279,Alexis Miles,Recurring Deposit,Phoenix,Credit,3714.84,95349.64,USD,2024-12-23,2024,12,December,23,Monday,Inflow,Food,3714.84
ACC09280,Clifford Smith,Current,Chicago,Credit,1269.17,44981.15,JPY,2022-04-13,2022,4,April,13,Wednesday,Inflow,Bills,1269.17
ACC09281,Margaret Rangel,Savings,Phoenix,Debit,4090.98,99899.03,JPY,2022-06-03,2022,6,June,3,Friday,Outflow,Bills,-4090.98
ACC09282,George Price,Fixed Deposit,Phoenix,Debit,5149.76,92615.58,USD,2023-11-01,2023,11,November,1,Wednesday,Outflow,Bills,-5149.76
ACC09283,Amanda Holmes,Recurring Deposit,Phoenix,Debit,1250.35,45379.24,INR,2024-06-16,2024,6,June,16,Sunday,Outflow,Food,-961.81
ACC09284,Benjamin Hardy,Recurring Deposit,Philadelphia,Credit,3974.51,57769.59,GBP,2022-09-20,2022,9,September,20,Tuesday,Inflow,Salary,3974.51
ACC09285,Kevin Martinez,Savings,Phoenix,Debit,3463.84,8240.65,EUR,2024-10-13,2024,10,October,13,Sunday,Outflow,Shopping,-2664.49
ACC09286,Tristan Franklin,Current,Chicago,Debit,816.92,43683.06,JPY,2023-10-22,2023,10,October,22,Sunday,Outflow,Shopping,-628.4
ACC09287,Maria Porter,Savings,Philadelphia,Debit,2768.01,58454.29,INR,2024-02-22,2024,2,February,22,Thursday,Outflow,Transfer,-2768.01
ACC09288,Joshua Mcneil,Savings,Phoenix,Debit,2318.65,81597.3,USD,2024-08-05,2024,8,August,5,Monday,Outflow,Food,-2318.65
ACC09289,Charles Rosales,Recurring Deposit,Chicago,Debit,2998.54,68164.05,USD,2024-06-04,2024,6,June,4,Tuesday,Outflow,Shopping,-2998.54
ACC09290,Andrew Mitchell,Recurring Deposit,Phoenix,Credit,2087.69,56891.25,EUR,2023-10-30,2023,10,October,30,Monday,Inflow,Bills,2087.69
ACC09291,Lindsay Stevenson,Current,San Diego,Debit,759.28,93050.0,GBP,2024-10-02,2024,10,October,2,Wednesday,Outflow,Transfer,-759.28
ACC09292,Patricia Ross,Fixed Deposit,Phoenix,Debit,10096.37,52213.96,JPY,2022-11-19,2022,11,November,19,Saturday,Outflow,Food,-7766.44
ACC09293,Elizabeth Blackburn,Fixed Deposit,Phoenix,Debit,14431.4,25140.35,JPY,2022-02-24,2022,2,February,24,Thursday,Outflow,Bills,-14431.4
ACC09294,Brenda Alexander,Current,Chicago,Debit,2386.06,45777.14,INR,2023-12-05,2023,12,December,5,Tuesday,Outflow,Transfer,-2386.06
ACC09295,Theresa Foster,Recurring Deposit,Phoenix,Debit,4257.3,74294.71,GBP,2023-07-23,2023,7,July,23,Sunday,Outflow,Shopping,-3274.85
ACC09296,George Norris,Current,Philadelphia,Debit,14214.78,23261.0,EUR,2023-04-27,2023,4,April,27,Thursday,Outflow,Food,-14214.78
ACC09297,Stephen Cortez,Fixed Deposit,Phoenix,Debit,1247.35,2412.31,JPY,2024-11-25,2024,11,November,25,Monday,Outflow,Bills,-1247.35
ACC09298,Scott Ruiz,Recurring Deposit,Houston,Debit,1982.42,61878.54,JPY,2023-01-27,2023,1,January,27,Friday,Outflow,Food,-1982.42
ACC09299,James Nielsen,Fixed Deposit,Chicago,Debit,4456.32,32801.65,EUR,2024-02-16,2024,2,February,16,Friday,Outflow,Shopping,-4456.32
ACC09300,Travis Mckinney,Current,Phoenix,Credit,3853.39,96893.69,GBP,2023-11-06,2023,11,November,6,Monday,Inflow,Transfer,3853.39
ACC09301,Morgan Mason MD,Current,Philadelphia,Credit,6391.59,94429.74,EUR,2022-05-19,2022,5,May,19,Thursday,Inflow,Bills,6391.59
ACC09302,Maurice Russo II,Fixed Deposit,Phoenix,Debit,4916.43,1119.84,INR,2023-01-11,2023,1,January,11,Wednesday,Outflow,Food,-4916.43
ACC09303,Michael Brown,Recurring Deposit,Houston,Debit,8491.85,25832.59,INR,2023-02-13,2023,2,February,13,Monday,Outflow,Shopping,-8491.85
ACC09304,Jennifer Smith,Savings,Phoenix,Debit,5433.56,93925.85,INR,2022-01-01,2022,1,January,1,Saturday,Outflow,Bills,-4179.66
ACC09305,Dustin Tate,Current,Chicago,Debit,1290.51,1733.63,USD,2023-09-24,2023,9,September,24,Sunday,Outflow,Shopping,-992.7
ACC09306,Rebekah Mcmahon,Current,Chicago,Credit,2406.47,80264.62,EUR,2024-04-24,2024,4,April,24,Wednesday,Inflow,Bills,2406.47
ACC09307,Michelle Rodriguez,Savings,Chicago,Credit,7647.82,85065.25,EUR,2023-06-25,2023,6,June,25,Sunday,Inflow,Salary,5882.94
ACC09308,Michael Davis,Current,San Diego,Debit,3625.83,97314.2,INR,2024-03-24,2024,3,March,24,Sunday,Outflow,Shopping,-2789.1
ACC09309,Michael Ellis,Recurring Deposit,Phoenix,Credit,4031.92,66136.94,GBP,2022-06-08,2022,6,June,8,Wednesday,Inflow,Transfer,4031.92
ACC09310,Natalie Snyder,Recurring Deposit,Phoenix,Debit,5301.63,76101.46,GBP,2022-08-06,2022,8,August,6,Saturday,Outflow,Transfer,-4078.18
ACC09311,Jeremiah Avila,Current,Phoenix,Credit,1811.47,93803.63,GBP,2023-04-17,2023,4,April,17,Monday,Inflow,Food,1811.47
ACC09312,Wesley Houston,Fixed Deposit,Philadelphia,Credit,2300.37,49950.3,GBP,2022-12-28,2022,12,December,28,Wednesday,Inflow,Food,2300.37
ACC09313,Cynthia Schaefer,Recurring Deposit,Chicago,Debit,3746.09,59525.2,GBP,2024-06-05,2024,6,June,5,Wednesday,Outflow,Shopping,-3746.09
ACC09314,Christopher Armstrong,Fixed Deposit,Phoenix,Debit,5698.61,7200.38,EUR,2023-10-31,2023,10,October,31,Tuesday,Outflow,Food,-5698.61
ACC09315,Diana Moore,Fixed Deposit,Phoenix,Debit,1037.36,61066.78,JPY,2022-06-08,2022,6,June,8,Wednesday,Outflow,Shopping,-1037.36
ACC09316,Lisa Watson,Fixed Deposit,Phoenix,Credit,4400.23,20916.84,USD,2024-06-30,2024,6,June,30,Sunday,Inflow,Shopping,3384.79
ACC09317,Maria Lucas,Fixed Deposit,Chicago,Debit,7354.43,66779.19,JPY,2023-05-08,2023,5,May,8,Monday,Outflow,Food,-7354.43
ACC09318,Emily Young,Fixed Deposit,Phoenix,Debit,3197.69,43195.21,GBP,2024-02-06,2024,2,February,6,Tuesday,Outflow,Food,-3197.69
ACC09319,Angela Shelton,Fixed Deposit,Philadelphia,Debit,4563.31,30483.0,EUR,2024-05-10,2024,5,May,10,Friday,Outflow,Food,-4563.31
ACC09320,Mrs. Rachael Carlson,Fixed Deposit,Phoenix,Debit,8381.14,55599.68,USD,2022-12-26,2022,12,December,26,Monday,Outflow,Food,-8381.14
ACC09321,Diamond Rogers,Fixed Deposit,Phoenix,Credit,7402.46,81072.82,USD,2023-04-04,2023,4,April,4,Tuesday,Inflow,Shopping,3701.23
ACC09322,Brittany Roberts,Recurring Deposit,Phoenix,Debit,8208.97,75832.61,JPY,2024-04-12,2024,4,April,12,Friday,Outflow,Shopping,-8208.97
ACC09323,Desiree Williams,Recurring Deposit,San Diego,Debit,3164.46,8874.33,USD,2022-02-06,2022,2,February,6,Sunday,Outflow,Transfer,-2434.2
ACC09324,Tracie Dudley,Recurring Deposit,Phoenix,Debit,8826.22,62301.98,USD,2023-02-18,2023,2,February,18,Saturday,Outflow,Food,-6789.4
ACC09325,Zachary Robinson,Fixed Deposit,Phoenix,Credit,4017.8,58341.73,EUR,2023-12-20,2023,12,December,20,Wednesday,Inflow,Transfer,4017.8
ACC09326,Yvette Tate,Fixed Deposit,San Diego,Debit,4096.97,8975.66,JPY,2023-09-12,2023,9,September,12,Tuesday,Outflow,Food,-4096.97
ACC09327,Michelle Wise,Fixed Deposit,Phoenix,Debit,4584.09,60536.4,JPY,2022-04-20,2022,4,April,20,Wednesday,Outflow,Bills,-4584.09
ACC09328,Jamie Johnson,Current,Phoenix,Credit,4036.74,4997.85,EUR,2023-02-14,2023,2,February,14,Tuesday,Inflow,Food,4036.74
ACC09329,Bradley Cook,Savings,Chicago,Credit,4152.52,87653.24,EUR,2024-09-23,2024,9,September,23,Monday,Inflow,Salary,4152.52
ACC09330,Dr. Summer Brown,Current,Chicago,Debit,10272.86,32283.59,GBP,2024-11-13,2024,11,November,13,Wednesday,Outflow,Food,-10272.86
ACC09331,Joseph Ward,Fixed Deposit,Houston,Debit,4724.57,97967.39,USD,2022-08-02,2022,8,August,2,Tuesday,Outflow,Transfer,-4724.57
ACC09332,Jeremy Duncan,Savings,Phoenix,Debit,6871.99,80982.31,INR,2023-08-08,2023,8,August,8,Tuesday,Outflow,Food,-6871.99
ACC09333,Katie Payne,Fixed Deposit,Phoenix,Debit,2302.21,31909.53,EUR,2022-12-18,2022,12,December,18,Sunday,Outflow,Food,-1770.93
ACC09334,Clifford Jones,Savings,Phoenix,Debit,784.25,2484.04,GBP,2022-05-20,2022,5,May,20,Friday,Outflow,Shopping,-784.25
ACC09335,Eric Rubio,Fixed Deposit,New York,Debit,858.91,57224.06,EUR,2023-10-19,2023,10,October,19,Thursday,Outflow,Salary,-858.91
ACC09336,Kevin Garcia,Savings,Phoenix,Credit,1455.35,77836.18,GBP,2023-12-30,2023,12,December,30,Saturday,Inflow,Transfer,1119.5
ACC09337,Jennifer Kane,Fixed Deposit,San Diego,Debit,8341.77,11982.49,EUR,2023-04-20,2023,4,April,20,Thursday,Outflow,Shopping,-8341.77
ACC09338,Katelyn Hernandez,Fixed Deposit,Phoenix,Debit,822.87,96111.37,JPY,2023-01-09,2023,1,January,9,Monday,Outflow,Salary,-822.87
ACC09339,Samantha Jones,Savings,Phoenix,Credit,2977.27,89690.89,EUR,2024-06-21,2024,6,June,21,Friday,Inflow,Bills,2977.27
ACC09340,Thomas Wood,Recurring Deposit,Phoenix,Debit,12010.13,15553.23,EUR,2024-06-28,2024,6,June,28,Friday,Outflow,Bills,-12010.13
ACC09341,Brianna Mcmahon,Savings,Chicago,Debit,5357.81,99778.86,USD,2023-01-09,2023,1,January,9,Monday,Outflow,Bills,-5357.81
ACC09342,Michael Wagner,Fixed Deposit,Houston,Debit,2159.91,96072.0,EUR,2024-09-26,2024,9,September,26,Thursday,Outflow,Food,-2159.91
ACC09343,Joel Mitchell,Fixed Deposit,Phoenix,Debit,2163.11,68456.86,EUR,2022-09-18,2022,9,September,18,Sunday,Outflow,Shopping,-1663.93
ACC09344,Jeff Young,Current,Phoenix,Debit,2500.05,48900.02,INR,2022-01-13,2022,1,January,13,Thursday,Outflow,Salary,-2500.05
ACC09345,Virginia Hall,Current,Phoenix,Credit,5443.87,9618.93,INR,2024-11-09,2024,11,November,9,Saturday,Inflow,Shopping,4187.59
ACC09346,Susan Mays,Fixed Deposit,Houston,Debit,3383.54,26575.93,INR,2024-11-17,2024,11,November,17,Sunday,Outflow,Transfer,-2602.72
ACC09347,Mary Nichols,Savings,Phoenix,Debit,6965.63,56726.71,USD,2023-01-14,2023,1,January,14,Saturday,Outflow,Salary,-5358.18
ACC09348,David Wilson,Recurring Deposit,Phoenix,Debit,9988.37,17895.59,INR,2022-07-11,2022,7,July,11,Monday,Outflow,Transfer,-9988.37
ACC09349,Jason Stephens,Savings,Phoenix,Debit,1893.66,54343.16,EUR,2023-06-13,2023,6,June,13,Tuesday,Outflow,Food,-1893.66
ACC09350,Ronald Davenport,Fixed Deposit,Phoenix,Debit,10315.06,59109.33,GBP,2023-06-21,2023,6,June,21,Wednesday,Outflow,Food,-10315.06
ACC09351,Nancy Navarro MD,Recurring Deposit,Houston,Credit,3803.24,25128.17,USD,2022-03-15,2022,3,March,15,Tuesday,Inflow,Food,3803.24
ACC09352,Jessica Holden,Fixed Deposit,Phoenix,Credit,2541.67,36257.36,EUR,2022-01-19,2022,1,January,19,Wednesday,Inflow,Transfer,2541.67
ACC09353,Michael Vega,Recurring Deposit,Philadelphia,Debit,1643.12,86871.03,JPY,2024-11-21,2024,11,November,21,Thursday,Outflow,Food,-1643.12
ACC09354,Cory Gardner,Current,Houston,Credit,4884.76,48067.75,USD,2022-09-23,2022,9,September,23,Friday,Inflow,Shopping,4884.76
ACC09355,Christina Garcia,Recurring Deposit,Los Angeles,Credit,2601.7,90038.94,EUR,2022-08-27,2022,8,August,27,Saturday,Inflow,Food,2001.31
ACC09356,Travis Duffy,Fixed Deposit,Houston,Debit,5216.95,87444.35,USD,2023-09-19,2023,9,September,19,Tuesday,Outflow,Food,-5216.95
ACC09357,Victor Baker,Recurring Deposit,Phoenix,Debit,3373.73,85115.59,JPY,2023-05-16,2023,5,May,16,Tuesday,Outflow,Food,-3373.73
ACC09358,John Solomon,Current,Phoenix,Credit,6082.52,88783.59,INR,2022-04-03,2022,4,April,3,Sunday,Inflow,Food,2339.43
ACC09359,Christopher Arellano,Recurring Deposit,Phoenix,Debit,3326.81,17301.07,EUR,2023-08-28,2023,8,August,28,Monday,Outflow,Shopping,-3326.81
ACC09360,David Haley,Current,Phoenix,Debit,4768.08,4088.94,GBP,2022-08-02,2022,8,August,2,Tuesday,Outflow,Transfer,-4768.08
ACC09361,Richard Scott,Savings,Phoenix,Debit,3018.08,69448.81,EUR,2022-11-30,2022,11,November,30,Wednesday,Outflow,Bills,-3018.08
ACC09362,Stephanie Estrada,Recurring Deposit,Phoenix,Debit,2004.58,29104.1,INR,2022-09-15,2022,9,September,15,Thursday,Outflow,Bills,-2004.58
ACC09363,Lorraine Johnson,Current,Phoenix,Debit,2306.32,45750.38,USD,2022-09-25,2022,9,September,25,Sunday,Outflow,Shopping,-1774.09
ACC09364,Joseph Walls,Recurring Deposit,Los Angeles,Credit,7255.74,65316.73,USD,2022-03-27,2022,3,March,27,Sunday,Inflow,Salary,5581.34
ACC09365,Jeremy Henry,Recurring Deposit,San Diego,Credit,1254.24,79307.92,GBP,2023-08-11,2023,8,August,11,Friday,Inflow,Transfer,1254.24
ACC09366,Judy French,Savings,Phoenix,Debit,1863.62,18653.4,EUR,2023-08-03,2023,8,August,3,Thursday,Outflow,Transfer,-1863.62
ACC09367,Christopher Harris,Fixed Deposit,Los Angeles,Debit,1014.79,9801.69,JPY,2024-02-24,2024,2,February,24,Saturday,Outflow,Food,-780.61
ACC09368,Danielle Monroe,Savings,Chicago,Debit,4161.25,5404.66,USD,2022-08-28,2022,8,August,28,Sunday,Outflow,Transfer,-3200.96
ACC09369,Wendy Thomas,Fixed Deposit,Philadelphia,Debit,1438.35,56317.13,JPY,2023-02-07,2023,2,February,7,Tuesday,Outflow,Food,-1438.35
ACC09370,Gregory Brown,Current,Los Angeles,Debit,2998.07,32035.03,EUR,2023-09-26,2023,9,September,26,Tuesday,Outflow,Shopping,-2998.07
ACC09371,Susan Johnson,Savings,Phoenix,Debit,3079.94,53327.92,INR,2023-07-18,2023,7,July,18,Tuesday,Outflow,Shopping,-3079.94
ACC09372,Michelle Smith,Fixed Deposit,Phoenix,Credit,3222.85,95252.23,JPY,2024-09-20,2024,9,September,20,Friday,Inflow,Bills,3222.85
ACC09373,Kathy Smith,Savings,Phoenix,Credit,2165.99,83355.07,USD,2022-08-23,2022,8,August,23,Tuesday,Inflow,Bills,2165.99
ACC09374,Mark Wagner,Current,Phoenix,Debit,7220.02,98545.75,GBP,2024-08-11,2024,8,August,11,Sunday,Outflow,Food,-5553.86
ACC09375,Megan Hall,Current,Chicago,Credit,2604.42,34495.97,INR,2023-03-31,2023,3,March,31,Friday,Inflow,Salary,2604.42
ACC09376,Sandra Gray,Recurring Deposit,Phoenix,Credit,1896.01,18337.09,USD,2022-11-14,2022,11,November,14,Monday,Inflow,Shopping,1896.01
ACC09377,Briana Bates,Savings,Phoenix,Debit,861.76,16956.04,INR,2024-04-17,2024,4,April,17,Wednesday,Outflow,Food,-861.76
ACC09378,Dale Buck,Current,Houston,Debit,6192.22,7263.93,INR,2023-08-31,2023,8,August,31,Thursday,Outflow,Shopping,-6192.22
ACC09379,Mary Vaughn,Recurring Deposit,Phoenix,Debit,2091.95,75221.66,EUR,2024-01-02,2024,1,January,2,Tuesday,Outflow,Shopping,-2091.95
ACC09380,Brandi Wilson,Current,Chicago,Credit,5269.94,86136.59,GBP,2024-04-11,2024,4,April,11,Thursday,Inflow,Food,5269.94
ACC09381,Jamie Norton,Recurring Deposit,Philadelphia,Credit,2505.11,27944.49,GBP,2024-05-10,2024,5,May,10,Friday,Inflow,Food,2505.11
ACC09382,James Rodriguez,Savings,Los Angeles,Credit,13864.53,96185.4,USD,2022-01-22,2022,1,January,22,Saturday,Inflow,Transfer,10665.02
ACC09383,Deanna Whitney,Recurring Deposit,Phoenix,Debit,13545.48,62368.33,GBP,2024-09-15,2024,9,September,15,Sunday,Outflow,Transfer,-10419.6
ACC09384,Jennifer Murphy,Recurring Deposit,Phoenix,Debit,5435.55,74680.45,USD,2024-06-16,2024,6,June,16,Sunday,Outflow,Food,-4181.19
ACC09385,Deborah Bell,Fixed Deposit,Houston,Debit,4220.2,65856.72,EUR,2023-04-03,2023,4,April,3,Monday,Outflow,Bills,-4220.2
ACC09386,Jennifer Dunn,Current,Phoenix,Debit,3900.4,16802.52,INR,2024-12-05,2024,12,December,5,Thursday,Outflow,Shopping,-3900.4
ACC09387,Andrew Aguirre,Fixed Deposit,Chicago,Debit,2582.25,66840.46,USD,2024-12-11,2024,12,December,11,Wednesday,Outflow,Shopping,-2582.25
ACC09388,James Morris,Savings,Chicago,Credit,7609.11,7094.25,GBP,2024-01-27,2024,1,January,27,Saturday,Inflow,Shopping,5853.16
ACC09389,Valerie Thomas,Fixed Deposit,Chicago,Debit,4228.59,3233.05,JPY,2022-04-09,2022,4,April,9,Saturday,Outflow,Food,-3252.76
ACC09390,Jamie James,Fixed Deposit,Phoenix,Debit,1277.7,85480.58,INR,2022-06-30,2022,6,June,30,Thursday,Outflow,Shopping,-1277.7
ACC09391,Lance Durham,Savings,Houston,Debit,2754.38,38411.26,GBP,2024-11-25,2024,11,November,25,Monday,Outflow,Food,-2754.38
ACC09392,Jennifer Powell,Current,Chicago,Debit,1328.98,2320.08,INR,2023-06-08,2023,6,June,8,Thursday,Outflow,Shopping,-1328.98
ACC09393,Douglas Odonnell,Savings,Los Angeles,Credit,1241.68,42565.75,USD,2023-03-06,2023,3,March,6,Monday,Inflow,Transfer,1241.68
ACC09394,Larry Simpson,Recurring Deposit,Phoenix,Debit,2290.56,76668.72,INR,2024-09-22,2024,9,September,22,Sunday,Outflow,Transfer,-1761.97
ACC09395,Lauren Peterson,Recurring Deposit,Phoenix,Debit,12348.83,56032.54,GBP,2024-09-28,2024,9,September,28,Saturday,Outflow,Transfer,-9499.1
ACC09396,Gloria Blankenship,Savings,Phoenix,Credit,5933.06,87222.69,EUR,2024-11-30,2024,11,November,30,Saturday,Inflow,Transfer,4563.89
ACC09397,Keith Schroeder,Fixed Deposit,Phoenix,Credit,2760.84,81317.13,GBP,2023-09-21,2023,9,September,21,Thursday,Inflow,Food,2760.84
ACC09398,Beverly Johnson,Recurring Deposit,San Diego,Debit,2564.15,54569.1,EUR,2022-01-20,2022,1,January,20,Thursday,Outflow,Bills,-2564.15
